"uuid","time_begin","time_end","distance","origin_lat","origin_lng","destination_lat","destination_lng","type","pass_is","jam"
"3de01fb59474439792f9053f80b3683c","2022-10-25 18:13:18","2022-10-25 18:57:25",24158,36.497322,127.330304,36.369149,127.442043,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-10-26 08:04:23","2022-10-26 08:39:38",24420,36.368037,127.441036,36.498789,127.33133,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-10-26 11:21:35","2022-10-26 11:51:15",17562,36.488297,127.322932,36.393262,127.353032,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-10-26 12:32:59","2022-10-26 12:56:19",19732,36.395769,127.353006,36.498822,127.331339,"DtoS","false","false"
"3de01fb59474439792f9053f80b3683c","2022-10-26 16:56:56","2022-10-26 17:40:35",23729,36.496264,127.329307,36.368772,127.442671,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-10-28 10:29:48","2022-10-28 11:05:23",24071,36.36807,127.440955,36.485901,127.29997,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-10-28 11:42:27","2022-10-28 12:14:23",22608,36.486977,127.299331,36.368873,127.441973,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-11-01 08:23:07","2022-11-01 09:04:55",24531,36.368028,127.440998,36.49845,127.330287,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-11-01 18:20:41","2022-11-01 19:04:19",23796,36.49653,127.329513,36.368815,127.442748,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-11-02 08:17:35","2022-11-02 08:59:04",24600,36.368139,127.440878,36.498294,127.33028,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-11-02 18:35:40","2022-11-02 19:19:12",25000,36.498236,127.33025,36.368772,127.442725,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-11-03 08:11:31","2022-11-03 08:52:57",24671,36.368204,127.44076,36.498397,127.330379,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-11-03 18:19:57","2022-11-03 19:04:15",23785,36.496637,127.329616,36.368814,127.442751,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-11-04 08:24:44","2022-11-04 09:07:08",25971,36.367874,127.441206,36.498735,127.330544,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-11-04 18:16:30","2022-11-04 19:05:02",23727,36.496188,127.329184,36.368821,127.442747,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-11-07 08:00:29","2022-11-07 08:47:56",24621,36.366965,127.438711,36.498082,127.330618,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-11-07 18:20:24","2022-11-07 19:02:20",23711,36.496201,127.329197,36.368643,127.442589,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-11-08 08:15:16","2022-11-08 08:55:47",24597,36.367779,127.441334,36.498039,127.330622,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-11-08 18:16:49","2022-11-08 18:50:06",21507,36.492957,127.325122,36.368782,127.424024,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-11-09 08:13:10","2022-11-09 09:09:25",24334,36.368131,127.440859,36.498636,127.330923,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-11-09 18:35:57","2022-11-09 19:13:19",23697,36.495995,127.328992,36.368782,127.4427,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-11-10 08:13:46","2022-11-10 08:54:33",24585,36.368201,127.440846,36.498048,127.33067,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-11-10 18:28:26","2022-11-10 19:12:02",22714,36.496205,127.329201,36.368816,127.442741,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-11-14 08:10:04","2022-11-14 08:52:50",24650,36.367833,127.441346,36.498391,127.330367,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-11-14 18:33:02","2022-11-14 19:13:06",23727,36.496411,127.3294,36.368643,127.442589,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-11-15 08:15:56","2022-11-15 08:55:57",24943,36.368667,127.442544,36.4982,127.3303,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-11-15 21:19:02","2022-11-15 21:45:49",23478,36.489469,127.326576,36.36841,127.442267,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-11-16 08:14:41","2022-11-16 08:54:11",24653,36.36795,127.441132,36.498188,127.330341,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-11-16 18:21:41","2022-11-16 19:04:57",23717,36.496122,127.329112,36.368812,127.442743,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-11-17 08:04:45","2022-11-17 08:41:19",24608,36.368021,127.441029,36.498164,127.330597,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-11-17 18:44:07","2022-11-17 19:22:32",23734,36.496231,127.329228,36.368811,127.442746,"StoD","false","false"
"3de01fb59474439792f9053f80b3683c","2022-11-18 08:21:28","2022-11-18 08:58:59",24182,36.367845,127.441481,36.498687,127.330694,"DtoS","false","true"
"3de01fb59474439792f9053f80b3683c","2022-11-18 11:49:54","2022-11-18 12:17:23",22139,36.482066,127.318488,36.375463,127.38298,"StoD","false","false"
"3f1c364ad5554512835ca9b7ba108261","2022-11-02 07:27:21","2022-11-02 13:08:10",16911,36.35783,127.339825,36.478723,127.296156,"DtoS","false","true"
"3f1c364ad5554512835ca9b7ba108261","2022-11-02 18:59:52","2022-11-02 19:55:18",22013,36.478081,127.295645,36.397868,127.402854,"StoD","false","false"
"3f1c364ad5554512835ca9b7ba108261","2022-11-15 07:38:35","2022-11-15 08:31:52",38488,36.34547,127.429658,36.505042,127.235,"DtoS","false","true"
"3f1c364ad5554512835ca9b7ba108261","2022-11-15 13:30:28","2022-11-15 14:19:46",38248,36.50371,127.241041,36.308641,127.372713,"StoD","false","false"
"507d7b81ced84d0abeeb8be9cf4815ea","2022-10-25 17:21:42","2022-10-25 18:46:00",47154,36.3490388,127.4320646,36.5768953,127.2923736,"DtoS","false","true"
"507d7b81ced84d0abeeb8be9cf4815ea","2022-11-13 17:11:33","2022-11-13 18:04:53",34541,36.3481788,127.4319133,36.4807576,127.2681213,"DtoS","false","true"
"59eec9d7000544f6b56f825ddc5ba04d","2022-11-10 12:26:43","2022-11-10 13:17:00",45228,36.598451,127.290349,36.355485,127.437561,"StoD","false","true"
"59eec9d7000544f6b56f825ddc5ba04d","2022-11-10 14:53:55","2022-11-10 15:52:09",44873,36.356336,127.435912,36.606645,127.286534,"DtoS","false","false"
"59eec9d7000544f6b56f825ddc5ba04d","2022-11-15 09:09:23","2022-11-15 10:01:16",37142,36.58332,127.292837,36.41029,127.424734,"StoD","false","true"
"5fb5f34da6694ce1803d5730f265a612","2022-11-03 17:21:11","2022-11-03 18:43:00",37925,36.4919394,127.2618579,36.3687813,127.4425837,"StoD","false","true"
"5fb5f34da6694ce1803d5730f265a612","2022-11-16 12:27:47","2022-11-16 13:14:35",31662,36.3680645,127.4417508,36.4919084,127.2553233,"DtoS","false","true"
"5fb5f34da6694ce1803d5730f265a612","2022-11-16 16:42:23","2022-11-16 18:01:18",32950,36.472601,127.2274541,36.3684038,127.4420316,"StoD","false","false"
"64da2d37529d459890d90a2698a07a7e","2022-10-15 07:47:12","2022-10-15 08:40:32",31417,36.4244202,127.4222118,36.4989384,127.2211805,"DtoS","false","true"
"64da2d37529d459890d90a2698a07a7e","2022-10-21 14:50:51","2022-10-21 15:18:55",15181,36.4445953,127.3507561,36.4995622,127.3597157,"DtoS","false","true"
"64da2d37529d459890d90a2698a07a7e","2022-10-21 15:33:05","2022-10-21 16:03:21",18962,36.5035811,127.3585912,36.4176726,127.3787268,"StoD","false","false"
"64da2d37529d459890d90a2698a07a7e","2022-10-27 09:37:49","2022-10-27 10:28:43",29921,36.3535032,127.4367432,36.4996064,127.3168851,"DtoS","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-15 05:31:15","2022-10-15 05:54:59",22112,36.4810633,127.2462088,36.3881229,127.3953387,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-15 12:03:10","2022-10-15 12:40:22",25039,36.3872657,127.3949609,36.4951345,127.245736,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-17 05:30:48","2022-10-17 05:56:12",24007,36.4952186,127.2451244,36.3878427,127.395569,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-17 18:04:14","2022-10-17 18:50:16",28350,36.3899924,127.3989365,36.4950209,127.2450789,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-17 23:14:16","2022-10-17 23:40:09",29508,36.5916997,127.2915832,36.3716814,127.3201793,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-17 23:55:56","2022-10-18 00:37:09",20964,36.3499432,127.2979827,36.4949571,127.2456304,"DtoS","true","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-18 05:29:53","2022-10-18 05:57:17",22884,36.487789,127.2441832,36.3876122,127.395251,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-18 17:09:28","2022-10-18 17:44:06",27455,36.3931372,127.4050484,36.4950452,127.2453886,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-18 21:59:54","2022-10-18 22:38:58",29279,36.4837183,127.3057527,36.3194271,127.3923771,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-18 23:25:18","2022-10-18 23:51:21",27686,36.3539512,127.3409675,36.5139019,127.2294658,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-19 05:31:04","2022-10-19 05:54:09",22176,36.4825406,127.2460582,36.3876313,127.3955478,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-19 17:21:13","2022-10-19 17:57:42",21604,36.4289427,127.418068,36.4950664,127.2456697,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-19 20:45:00","2022-10-19 21:27:01",39757,36.5024468,127.247799,36.3040324,127.3788539,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-20 05:28:41","2022-10-20 05:53:43",23343,36.4919287,127.2406074,36.3878915,127.3955728,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-20 17:03:23","2022-10-20 17:47:56",29023,36.3867895,127.3951383,36.4950207,127.2454881,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-20 20:28:27","2022-10-20 21:14:57",27856,36.5001784,127.2361337,36.299931,127.3197376,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-20 23:36:26","2022-10-20 23:53:35",17504,36.3507541,127.336609,36.4737048,127.2562199,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-21 05:27:35","2022-10-21 05:58:44",24145,36.4950793,127.2450772,36.3875822,127.394796,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-21 17:04:04","2022-10-21 17:46:44",28663,36.3874258,127.3986745,36.4950501,127.2457717,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-21 22:45:24","2022-10-21 23:10:30",18386,36.3585596,127.3461456,36.4927003,127.2545285,"DtoS","true","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-22 05:26:50","2022-10-22 05:56:02",24166,36.4948888,127.2447688,36.3876412,127.395223,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-22 11:20:16","2022-10-22 11:46:12",17196,36.3741145,127.3193347,36.4950742,127.2453317,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-24 05:28:22","2022-10-24 05:55:54",23753,36.4931692,127.2442217,36.3875953,127.395344,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-24 18:03:42","2022-10-24 18:43:42",26262,36.3897199,127.3984739,36.4799347,127.2462083,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-24 20:49:27","2022-10-24 21:28:47",31403,36.497928,127.2336143,36.3561142,127.4502929,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-24 22:15:55","2022-10-24 23:00:29",34389,36.2940114,127.3828989,36.5002653,127.2460672,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-25 05:29:07","2022-10-25 05:53:44",22717,36.4873036,127.2445303,36.3878442,127.3955811,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-25 18:13:29","2022-10-25 18:57:44",27315,36.3947129,127.4050149,36.4950473,127.2453555,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-25 20:17:07","2022-10-25 21:01:37",27712,36.4995861,127.2313504,36.449978,127.4347863,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-26 05:26:59","2022-10-26 05:51:44",29356,36.4937147,127.2451379,36.3877321,127.3950035,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-26 18:07:30","2022-10-26 18:48:22",27354,36.3940045,127.4049275,36.4950914,127.2454287,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-26 20:19:47","2022-10-26 20:43:58",18105,36.4988787,127.2361368,36.3741759,127.318529,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-26 20:56:30","2022-10-26 21:18:57",17829,36.3794544,127.3158135,36.5055707,127.2463751,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-26 21:34:52","2022-10-26 22:10:23",24854,36.5064913,127.2326414,36.3617848,127.3756463,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-26 23:40:53","2022-10-27 00:07:50",21629,36.345837,127.3362767,36.4996057,127.255867,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-27 05:33:13","2022-10-27 05:56:05",22144,36.4820454,127.2460794,36.3876158,127.3954542,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-27 18:04:54","2022-10-27 18:49:52",28606,36.388601,127.3986669,36.4950437,127.2453682,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-27 22:16:29","2022-10-27 22:41:52",21805,36.4996772,127.2394601,36.3458132,127.3372939,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-27 22:56:05","2022-10-27 23:25:52",20320,36.3594093,127.3441446,36.4910456,127.2464837,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-28 05:30:19","2022-10-28 05:56:25",24008,36.4951411,127.245152,36.3878744,127.3955828,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-28 18:40:30","2022-10-28 19:03:54",14570,36.4661511,127.3670094,36.4950435,127.2454212,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-28 21:16:49","2022-10-28 21:48:04",34560,36.4997444,127.2365264,36.3642036,127.4459528,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-28 23:43:39","2022-10-29 00:01:17",17421,36.3430124,127.3353887,36.4734091,127.2796168,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-29 20:14:19","2022-10-29 20:56:07",31200,36.4756002,127.2657327,36.3203587,127.4022782,"StoD","true","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-29 22:26:54","2022-10-29 23:02:04",26152,36.3483831,127.3467526,36.5110653,127.229061,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-31 05:29:50","2022-10-31 05:42:38",15004,36.4925265,127.2417418,36.3878996,127.3217614,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-10-31 18:02:49","2022-10-31 19:03:33",29935,36.3881028,127.3964256,36.4950679,127.2453723,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-01 05:32:37","2022-11-01 05:45:23",14317,36.4876249,127.2443065,36.387739,127.3217596,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-01 17:06:08","2022-11-01 17:46:54",28914,36.3870907,127.3978885,36.4950469,127.245431,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-02 05:29:27","2022-11-02 05:53:58",21885,36.4795384,127.2461488,36.3877957,127.3955811,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-02 16:03:53","2022-11-02 16:38:40",29142,36.3880626,127.3950029,36.4950435,127.2454219,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-02 22:40:18","2022-11-02 23:01:13",14960,36.3690905,127.3178713,36.4755503,127.2521586,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-03 05:28:41","2022-11-03 05:57:33",24084,36.49504,127.245012,36.3876014,127.3949087,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-03 16:04:29","2022-11-03 16:42:40",27577,36.3867066,127.3959009,36.4950483,127.2456757,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-03 20:41:21","2022-11-03 21:21:07",31888,36.4770266,127.246497,36.3585802,127.3954109,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-04 05:28:50","2022-11-04 05:53:45",23975,36.4950811,127.2448842,36.3878311,127.3955914,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-05 00:08:49","2022-11-05 00:39:04",26601,36.3115596,127.3463886,36.4950751,127.2452869,"DtoS","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-05 05:31:15","2022-11-05 05:57:32",23487,36.491943,127.2404084,36.387649,127.3951156,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-05 14:16:19","2022-11-05 14:50:25",26064,36.3973885,127.4021757,36.4950312,127.245544,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-05 21:05:37","2022-11-05 21:49:45",30443,36.4898817,127.2593822,36.3517184,127.3892079,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-05 23:00:32","2022-11-05 23:24:19",18269,36.35672,127.3475015,36.4876597,127.2629192,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-06 08:26:46","2022-11-06 09:08:07",30656,36.4930096,127.2433225,36.3105563,127.3825802,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-06 17:40:56","2022-11-06 18:04:24",17434,36.3704006,127.3270886,36.4950784,127.2453392,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-07 05:33:31","2022-11-07 05:56:10",22371,36.4839816,127.2457131,36.3876848,127.3956303,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-07 17:04:42","2022-11-07 17:42:13",28819,36.3868942,127.3983746,36.4951185,127.2457098,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-07 20:39:47","2022-11-07 21:20:44",36149,36.6019784,127.3022206,36.3593892,127.369265,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-07 22:53:33","2022-11-07 23:13:26",15409,36.3896475,127.3165466,36.5137117,127.2653818,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-08 05:30:57","2022-11-08 05:54:00",22719,36.4875926,127.2443824,36.3878766,127.3955787,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-08 17:11:23","2022-11-08 17:44:32",26120,36.4049316,127.4042656,36.4950576,127.245336,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-08 19:53:18","2022-11-08 20:23:10",19854,36.496112,127.2444626,36.3809526,127.3199358,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-08 21:33:55","2022-11-08 22:07:13",22159,36.3596719,127.3424272,36.5162492,127.2416945,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-08 22:28:31","2022-11-08 22:54:01",22194,36.5143618,127.2589828,36.3557712,127.3508139,"StoD","true","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-08 23:06:01","2022-11-08 23:29:59",20479,36.3583859,127.3503267,36.495835,127.242793,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-09 05:27:43","2022-11-09 05:57:11",24076,36.4950686,127.2451343,36.3876577,127.3952615,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-09 17:03:45","2022-11-09 17:42:43",28939,36.3867192,127.39638,36.4950625,127.2453101,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-09 22:28:08","2022-11-09 22:55:44",20658,36.477623,127.2885063,36.3538322,127.379698,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-09 23:36:13","2022-11-10 00:05:21",22480,36.3575902,127.3455336,36.5158305,127.2388501,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-10 05:31:09","2022-11-10 05:55:53",24027,36.4950836,127.245097,36.3878513,127.3955606,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-10 17:05:54","2022-11-10 17:47:49",28595,36.3884075,127.3987741,36.4950508,127.2453247,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-10 20:47:30","2022-11-10 21:23:19",22876,36.4987029,127.2354558,36.3479119,127.3398847,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-10 21:33:13","2022-11-10 21:58:34",20769,36.3524946,127.3374788,36.5021887,127.2435427,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-11 05:30:51","2022-11-11 05:53:45",22502,36.4855006,127.2452087,36.3878726,127.3956088,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-11 17:03:30","2022-11-11 17:51:36",29101,36.3898233,127.3952743,36.4950543,127.2454361,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-11 20:32:03","2022-11-11 20:53:12",18429,36.4988155,127.2258853,36.3741299,127.3074249,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-11 23:25:36","2022-11-11 23:46:03",19709,36.3692012,127.3269837,36.5108372,127.2304593,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-12 12:23:21","2022-11-12 12:48:06",22152,36.4253996,127.4202292,36.4950252,127.2454916,"DtoS","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-14 05:33:51","2022-11-14 05:55:50",23243,36.4910893,127.2413496,36.3876414,127.3955205,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-14 18:10:52","2022-11-14 18:46:23",26672,36.3999801,127.4049633,36.4950258,127.2454687,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-14 21:33:40","2022-11-14 22:04:36",26472,36.5015447,127.2362784,36.4190288,127.3980925,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-14 22:46:38","2022-11-14 23:24:05",22236,36.4223688,127.3947028,36.4950207,127.2630315,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-15 05:30:51","2022-11-15 05:57:54",23946,36.4940038,127.2450347,36.3876743,127.395265,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-15 17:04:59","2022-11-15 17:43:41",28602,36.3880167,127.3986177,36.4950691,127.2454263,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-15 23:13:02","2022-11-15 23:51:44",23021,36.3458247,127.3386878,36.4929736,127.2437182,"DtoS","true","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-16 05:29:26","2022-11-16 05:56:28",23959,36.4943427,127.2448636,36.3876322,127.3955086,"StoD","false","true"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-16 17:04:24","2022-11-16 17:43:48",28614,36.3879569,127.3986593,36.495014,127.2454009,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-16 20:19:44","2022-11-16 20:51:07",25132,36.498997,127.2361336,36.4499331,127.4355667,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-16 22:03:47","2022-11-16 22:39:03",21706,36.4289586,127.3878759,36.5200576,127.2339697,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-17 05:29:29","2022-11-17 05:58:18",23647,36.492716,127.2425038,36.3875687,127.3950184,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-17 17:04:14","2022-11-17 17:49:47",28970,36.3867025,127.3963738,36.4950396,127.245377,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-18 05:29:16","2022-11-18 05:56:55",23793,36.4931581,127.2445756,36.3876662,127.3951438,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-18 17:04:20","2022-11-18 17:49:43",28985,36.3868473,127.3955616,36.4951416,127.2453572,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-18 20:12:25","2022-11-18 20:46:53",27602,36.4990683,127.2271783,36.3009717,127.3233338,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-18 21:18:30","2022-11-18 21:38:33",19620,36.3585933,127.3298636,36.5019527,127.235768,"DtoS","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-18 22:09:13","2022-11-18 22:55:13",26468,36.5009869,127.2359993,36.3470369,127.3757462,"StoD","false","false"
"65680eab7e754de7bbc84e945e1ebea7","2022-11-18 23:10:36","2022-11-18 23:34:16",22608,36.3598687,127.3531148,36.5115364,127.2513383,"DtoS","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-17 11:43:12","2022-10-17 12:31:57",27613,36.2978249,127.3353622,36.474884,127.2776367,"DtoS","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-17 14:26:01","2022-10-17 14:46:55",19358,36.4856756,127.3198603,36.3736894,127.3388058,"StoD","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-19 14:00:46","2022-10-19 15:09:32",45418,36.4866942,127.3217593,36.3736616,127.33859,"StoD","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-21 11:38:20","2022-10-21 12:13:38",32671,36.2985721,127.3349371,36.4704371,127.2766401,"DtoS","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-21 15:20:46","2022-10-21 15:58:37",20193,36.4859953,127.3196409,36.369007,127.3384849,"StoD","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-24 11:31:37","2022-10-24 12:02:09",23042,36.2978287,127.3365841,36.4709104,127.2759799,"DtoS","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-24 14:05:55","2022-10-24 14:39:02",19550,36.4912327,127.3215192,36.3873181,127.322173,"StoD","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-26 11:45:18","2022-10-26 12:11:34",28015,36.3020911,127.3406325,36.4749058,127.2777805,"DtoS","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-26 14:08:30","2022-10-26 14:47:13",20920,36.4858289,127.3205496,36.373707,127.3386288,"StoD","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-28 12:19:38","2022-10-28 12:57:15",30750,36.3019349,127.3383845,36.4750856,127.2779893,"DtoS","false","true"
